url,name,brand,price,currency,specs,spec_pricejsonld,spec_currencyjsonld,spec_sku,spec_mpn,spec_metadescription,spec_ogdescription,spec_manufacturers-part-number,spec_brand,spec_material,spec_package-quantity,spec_description,spec_country-of-origin,spec_length,spec_finish,spec_size,spec_unit-of-measurement,spec_type,spec_color,spec_height,spec_width,spec_head,spec_grade,spec_warranty,spec_certifications,spec_weight,spec_diameter,spec_thread,spec_gauge,spec_style,spec_weight-capacity,spec_includes,spec_thread-size,spec_for-use-with,spec_series,spec_full-or-partial-thread,spec_number-of-pieces,spec_depth,spec_thread-length,spec_load-capacity-range,spec_thickness,spec_drive,spec_base-diameter,spec_design,spec_threading-type,spec_alloy,spec_padlock-capacity,spec_installed-length,spec_crown,spec_body-material,spec_units,spec_inner-diameter,spec_fastener-collation,spec_interior-or-exterior-use,spec_pin-diameter,spec_stud-length,spec_pin-length,spec_fire-rating,spec_af,spec_mounting-distance,spec_spring-rate,spec_max-travel,spec_body-mount-material,spec_durometer,spec_cover-plate-material,spec_insert-material,spec_nose-material,spec_fits-door-thickness,spec_end-pressure-start,spec_end-pressure-full,spec_vertical-lifting-load,spec_mounting-location,spec_package-includes,spec_max-deflection,spec_adhesive,spec_set-screw-body-material,spec_ball-material,spec_knob-diameter,spec_mounting-dimensions,spec_cutting-point
https://www.globalindustrial.com/p/m6-x-1-0-flange-nut-12-7mm-hex-15-9mm-flange-dia-7-9mm-height-stainless-steel-cn-506ss,M6 x 1.0 Hex Flange Nut - 12.7mm Hex - 15.9mm Flange Dia - 7.9mm Height - Stainless Steel - CN-506SS,,309.95,USD,"{""price_jsonld"":""13.75"",""currency_jsonld"":""USD"",""sku"":""B2264500"",""mpn"":""CN-506SS"",""brand"":""Morton Machine Works"",""Height"":""7.9 mm"",""Flange Diameter"":""15.9mm"",""Hex Size"":""12.7mm"",""Size"":""M6 x 1.0"",""Unit of Measurement"":""Metric"",""Country of Origin"":""Made In USA"",""Finish"":""Plain"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Description"":""Hex Flange Nut"",""Manufacturers Part Number"":""CN-506SS"",""Brand"":""Morton Machine Works"",""meta_description"":""M6 x 1.0 Hex Flange Nut - 12.7mm Hex - 15.9mm Flange Dia - 7.9mm Height - Stainless Steel - CN-506SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""M6 x 1.0 Hex Flange Nut - 12.7mm Hex - 15.9mm Flange Dia - 7.9mm Height - Stainless Steel - CN-506SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",13.75,USD,B2264500,CN-506SS,M6 x 1.0 Hex Flange Nut - 12.7mm Hex - 15.9mm Flange Dia - 7.9mm Height - Stainless Steel - CN-506SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com,M6 x 1.0 Hex Flange Nut - 12.7mm Hex - 15.9mm Flange Dia - 7.9mm Height - Stainless Steel - CN-506SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com,CN-506SS,Morton Machine Works,Stainless Steel,1,Hex Flange Nut,Made In USA,,Plain,M6 x 1.0,Metric,,,7.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/4-40-flange-nut-1-4-hex-3-8-flange-dia-7-32-height-stainless-steel-cn-094ss,"#4-40 Hex Flange Nut - 1/4"" Hex - 3/8"" Flange Dia. - 7/32"" Height - Stainless Steel - CN-094SS",,96.95,USD,"{""price_jsonld"":""5.40"",""currency_jsonld"":""USD"",""sku"":""B2264425"",""mpn"":""CN-094SS"",""brand"":""Morton Machine Works"",""Height"":""7/32 in"",""Flange Diameter"":""3/8\"""",""Hex Size"":""1/4\"""",""Size"":""#4-40"",""Unit of Measurement"":""Inch (Imperial)"",""Country of Origin"":""Made In USA"",""Finish"":""Plain"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Description"":""Hex Flange Nut"",""Manufacturers Part Number"":""CN-094SS"",""Brand"":""Morton Machine Works"",""meta_description"":""#4-40 Hex Flange Nut - 1/4&quot; Hex - 3/8&quot; Flange Dia. - 7/32&quot; Height - Stainless Steel - CN-094SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""#4-40 Hex Flange Nut - 1/4&quot; Hex - 3/8&quot; Flange Dia. - 7/32&quot; Height - Stainless Steel - CN-094SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",5.40,USD,B2264425,CN-094SS,#4-40 Hex Flange Nut - 1/4&quot; Hex - 3/8&quot; Flange Dia. - 7/32&quot; Height - Stainless Steel - CN-094SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com,#4-40 Hex Flange Nut - 1/4&quot; Hex - 3/8&quot; Flange Dia. - 7/32&quot; Height - Stainless Steel - CN-094SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com,CN-094SS,Morton Machine Works,Stainless Steel,1,Hex Flange Nut,Made In USA,,Plain,#4-40,Inch (Imperial),,,7/32 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/332035-hex-machine-screw-nut-4-40-low-carbon-steel-plain-pkg-of-100,"Hex Machine Screw Nut - #4-40 x 1/4"" x 3/32"" - Low Carbon Steel - Plain - Pkg of 100 - BBI 332035",,139.95,USD,"{""price_jsonld"":""0.70"",""currency_jsonld"":""USD"",""sku"":""B2101073"",""mpn"":""332035"",""brand"":""Brighton-Best"",""Size"":""#4-40"",""Unit of Measurement"":""Inch (Imperial)"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Material"":""Steel"",""Package Quantity"":""100"",""Description"":""Hex Machine Screw Nut"",""Manufacturers Part Number"":""332035"",""Brand"":""Brighton-Best"",""meta_description"":""Hex Machine Screw Nut - #4-40 x 1/4&quot; x 3/32&quot; - Low Carbon Steel - Plain - Pkg of 100 - BBI 332035. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Hex Machine Screw Nut - #4-40 x 1/4&quot; x 3/32&quot; - Low Carbon Steel - Plain - Pkg of 100 - BBI 332035. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",0.70,USD,B2101073,332035,Hex Machine Screw Nut - #4-40 x 1/4&quot; x 3/32&quot; - Low Carbon Steel - Plain - Pkg of 100 - BBI 332035. Ships in One Business Day. Buy it and Save at Globalindustrial.com,Hex Machine Screw Nut - #4-40 x 1/4&quot; x 3/32&quot; - Low Carbon Steel - Plain - Pkg of 100 - BBI 332035. Ships in One Business Day. Buy it and Save at Globalindustrial.com,332035,Brighton-Best,Steel,100,Hex Machine Screw Nut,Import,,Plain,#4-40,Inch (Imperial),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/1-2-13-weld-nuts-with-tab-base-50NWP2?referer=L2MvZmFzdGVuZXJzL251dHMvd2VsZF9udXRz,"1/2-13 Multi Projection Tab Weld Nut Plain, Pkg of 1000",,19.25,USD,"{""price_jsonld"":""449.95"",""currency_jsonld"":""USD"",""sku"":""B426063"",""mpn"":""50NWP2"",""Length"":""1-1/4 yd"",""Size"":""1/2-13"",""Head"":""Round"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Package Quantity"":""1000"",""Manufacturers Part Number"":""50NWP2"",""meta_description"":""1/2-13 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""1/2-13 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",449.95,USD,B426063,50NWP2,"1/2-13 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","1/2-13 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",50NWP2,,,1000,,Import,1-1/4 yd,Plain,1/2-13,,,,,,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/8-32-weld-nuts-with-tab-base-08NWS1SS?referer=L2MvZmFzdGVuZXJzL251dHMvd2VsZF9udXRz,"8-32 Weld Nuts with .625 Tab Base 18-8 Stainless Steel, Pkg of 1000",,89.95,USD,"{""price_jsonld"":""1079.00"",""currency_jsonld"":""USD"",""sku"":""B422351"",""mpn"":""08NWS1SS"",""Length"":""5/8 yd"",""Size"":""8-32"",""Head"":""Round"",""Country of Origin"":""Import"",""Finish"":""Stainless Steel"",""Package Quantity"":""1000"",""Manufacturers Part Number"":""08NWS1SS"",""meta_description"":""8-32 Weld Nuts with .625 Tab Base 18-8 Stainless Steel, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""8-32 Weld Nuts with .625 Tab Base 18-8 Stainless Steel, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",1079.00,USD,B422351,08NWS1SS,"8-32 Weld Nuts with .625 Tab Base 18-8 Stainless Steel, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","8-32 Weld Nuts with .625 Tab Base 18-8 Stainless Steel, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",08NWS1SS,,,1000,,Import,5/8 yd,Stainless Steel,8-32,,,,,,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/3-8-16-weld-nuts-with-tab-base-37NWP2?referer=L2MvZmFzdGVuZXJzL251dHMvd2VsZF9udXRz,"3/8-16 Multi Projection Tab Weld Nut Plain, Pkg of 1000",,41.95,USD,"{""price_jsonld"":""409.95"",""currency_jsonld"":""USD"",""sku"":""B426061"",""mpn"":""37NWP2"",""Length"":""1 yd"",""Size"":""3/8-16"",""Head"":""Round"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Package Quantity"":""1000"",""Manufacturers Part Number"":""37NWP2"",""meta_description"":""3/8-16 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""3/8-16 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",409.95,USD,B426061,37NWP2,"3/8-16 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","3/8-16 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",37NWP2,,,1000,,Import,1 yd,Plain,3/8-16,,,,,,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/329410-hex-jam-nut-3-8-24-low-carbon-steel-unf-pkg-of-100,Hex Jam Nut - 3/8-24 - Low Carbon Steel - UNF - Pkg of 100 - Brighton-Best 329410,,135.95,USD,"{""price_jsonld"":""2.14"",""currency_jsonld"":""USD"",""sku"":""B2101270"",""mpn"":""329410"",""brand"":""Brighton-Best"",""Size"":""3/8-24"",""Thread"":""Fine in"",""Unit of Measurement"":""Inch (Imperial)"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Material"":""Steel"",""Description"":""Hex Jam Nut"",""Package Quantity"":""100"",""Manufacturers Part Number"":""329410"",""Brand"":""Brighton-Best"",""meta_description"":""Hex Jam Nut - 3/8-24 - Low Carbon Steel - UNF - Pkg of 100 - Brighton-Best 329410. Ships in One Business Day. Buy it and Save at Globalindustrial.com"",""og_description"":""Hex Jam Nut - 3/8-24 - Low Carbon Steel - UNF - Pkg of 100 - Brighton-Best 329410. Ships in One Business Day. Buy it and Save at Globalindustrial.com""}",2.14,USD,B2101270,329410,Hex Jam Nut - 3/8-24 - Low Carbon Steel - UNF - Pkg of 100 - Brighton-Best 329410. Ships in One Business Day. Buy it and Save at Globalindustrial.com,Hex Jam Nut - 3/8-24 - Low Carbon Steel - UNF - Pkg of 100 - Brighton-Best 329410. Ships in One Business Day. Buy it and Save at Globalindustrial.com,329410,Brighton-Best,Steel,100,Hex Jam Nut,Import,,Plain,3/8-24,Inch (Imperial),,,,,,,,,,,Fine in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/6-32x1-4-weld-nuts-with-round-base-0604NWR?referer=L2MvZmFzdGVuZXJzL251dHMvd2VsZF9udXRz,"6-32X1/4 WELD NUT WITH .562 ROUND BASE STEEL Plain, Pkg of 1000",,74.00,USD,"{""price_jsonld"":""99.95"",""currency_jsonld"":""USD"",""sku"":""B425283"",""mpn"":""0604NWR"",""Length"":""1/4 in"",""Size"":""6-32"",""Head"":""Round"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Package Quantity"":""1000"",""Manufacturers Part Number"":""0604NWR"",""meta_description"":""6-32X1/4 WELD NUT WITH .562 ROUND BASE STEEL Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""6-32X1/4 WELD NUT WITH .562 ROUND BASE STEEL Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",99.95,USD,B425283,0604NWR,"6-32X1/4 WELD NUT WITH .562 ROUND BASE STEEL Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","6-32X1/4 WELD NUT WITH .562 ROUND BASE STEEL Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",0604NWR,,,1000,,Import,1/4 in,Plain,6-32,,,,,,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/3-8-16-weld-nuts-with-tab-base-37NWS2?referer=L2MvZmFzdGVuZXJzL251dHMvd2VsZF9udXRz,"3/8-16 Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000",,41.95,USD,"{""price_jsonld"":""669.00"",""currency_jsonld"":""USD"",""sku"":""B423917"",""mpn"":""37NWS2"",""Length"":""1-1/2 yd"",""Size"":""3/8-16"",""Head"":""Round"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Package Quantity"":""1000"",""Manufacturers Part Number"":""37NWS2"",""meta_description"":""3/8-16 Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""3/8-16 Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",669.00,USD,B423917,37NWS2,"3/8-16 Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","3/8-16 Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",37NWS2,,,1000,,Import,1-1/2 yd,Plain,3/8-16,,,,,,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/3-8-16-breakaway-nut-non-removable-aluminum-made-in-usa-pkg-of-50,3/8-16 Tamper-Proof Security Breakaway Nut - Non-Removable - Aluminum - Made In USA - Pkg of 50,,88.95,USD,"{""price_jsonld"":""76.95"",""currency_jsonld"":""USD"",""sku"":""B2184533"",""mpn"":""BAN.386"",""brand"":""Tamperproof Screw"",""Size"":""3/8-16"",""Unit of Measurement"":""Inch (Imperial)"",""Type"":""Breakaway Nut"",""Country of Origin"":""Made in USA"",""Finish"":""Plain"",""Material"":""Aluminum"",""Package Quantity"":""50"",""Description"":""Tamper-Resistant Breakaway Nut"",""Manufacturers Part Number"":""BAN.386"",""Grade"":""18-8 Stainless Steel"",""Brand"":""Tamperproof Screw"",""meta_description"":""3/8-16 Tamper-Proof Security Breakaway Nut - Non-Removable - Aluminum - Made In USA - Pkg of 50. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""3/8-16 Tamper-Proof Security Breakaway Nut - Non-Removable - Aluminum - Made In USA - Pkg of 50. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",76.95,USD,B2184533,BAN.386,3/8-16 Tamper-Proof Security Breakaway Nut - Non-Removable - Aluminum - Made In USA - Pkg of 50. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,3/8-16 Tamper-Proof Security Breakaway Nut - Non-Removable - Aluminum - Made In USA - Pkg of 50. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,BAN.386,Tamperproof Screw,Aluminum,50,Tamper-Resistant Breakaway Nut,Made in USA,,Plain,3/8-16,Inch (Imperial),Breakaway Nut,,,,,18-8 Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/1-4-20-weld-nuts-with-tab-base-14NWP2?referer=L2MvZmFzdGVuZXJzL251dHMvd2VsZF9udXRz,"1/4-20 Multi Projection Tab Weld Nut Plain, Pkg of 1000",,19.25,USD,"{""price_jsonld"":""359.95"",""currency_jsonld"":""USD"",""sku"":""B426060"",""mpn"":""14NWP2"",""Length"":""13/16 yd"",""Size"":""1/4-20"",""Head"":""Round"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Package Quantity"":""1000"",""Manufacturers Part Number"":""14NWP2"",""meta_description"":""1/4-20 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""1/4-20 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",359.95,USD,B426060,14NWP2,"1/4-20 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","1/4-20 Multi Projection Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",14NWP2,,,1000,,Import,13/16 yd,Plain,1/4-20,,,,,,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/1-4-20-thin-weld-nuts-with-tab-base-14NWS2,"1/4-20 THIN Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000",,74.00,USD,"{""price_jsonld"":""315.95"",""currency_jsonld"":""USD"",""sku"":""B425553"",""mpn"":""14NWS2T"",""Length"":""1 yd"",""Size"":""1/4-20 THIN"",""Head"":""Round"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Package Quantity"":""1000"",""Manufacturers Part Number"":""14NWS2T"",""meta_description"":""1/4-20 THIN Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""1/4-20 THIN Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",315.95,USD,B425553,14NWS2T,"1/4-20 THIN Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","1/4-20 THIN Spot Weld Center Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",14NWS2T,,,1000,,Import,1 yd,Plain,1/4-20 THIN,,,,,,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/7-16-14-flange-nut-3-4-hex-1-flange-dia-9-16-height-stainless-steel-cn-15ss,"7/16-14 Hex Flange Nut - 3/4"" Hex - 1"" Flange Dia. - 9/16"" Height - Stainless Steel - CN-15SS",,20.75,USD,"{""price_jsonld"":""11.75"",""currency_jsonld"":""USD"",""sku"":""B2264508"",""mpn"":""CN-15SS"",""brand"":""Morton Machine Works"",""Height"":""9/16 in"",""Flange Diameter"":""1\"""",""Hex Size"":""3/4\"""",""Size"":""7/16-14"",""Unit of Measurement"":""Inch (Imperial)"",""Country of Origin"":""Made In USA"",""Finish"":""Plain"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Description"":""Hex Flange Nut"",""Manufacturers Part Number"":""CN-15SS"",""Brand"":""Morton Machine Works"",""meta_description"":""7/16-14 Hex Flange Nut - 3/4&quot; Hex - 1&quot; Flange Dia. - 9/16&quot; Height - Stainless Steel - CN-15SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""7/16-14 Hex Flange Nut - 3/4&quot; Hex - 1&quot; Flange Dia. - 9/16&quot; Height - Stainless Steel - CN-15SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",11.75,USD,B2264508,CN-15SS,7/16-14 Hex Flange Nut - 3/4&quot; Hex - 1&quot; Flange Dia. - 9/16&quot; Height - Stainless Steel - CN-15SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com,7/16-14 Hex Flange Nut - 3/4&quot; Hex - 1&quot; Flange Dia. - 9/16&quot; Height - Stainless Steel - CN-15SS. Usually ships in2 days. Buy it and Save at Globalindustrial.com,CN-15SS,Morton Machine Works,Stainless Steel,1,Hex Flange Nut,Made In USA,,Plain,7/16-14,Inch (Imperial),,,9/16 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/10-32-weld-nuts-with-tab-base-11NWS1?referer=L2MvZmFzdGVuZXJzL251dHMvd2VsZF9udXRz,"10-32 Spot Weld Offset Hole Tab Weld Nut Plain, Pkg of 1000",,41.95,USD,"{""price_jsonld"":""279.95"",""currency_jsonld"":""USD"",""sku"":""B423943"",""mpn"":""11NWS1"",""Length"":""5/8 yd"",""Size"":""10-32"",""Head"":""Round"",""Country of Origin"":""Import"",""Finish"":""Plain"",""Package Quantity"":""1000"",""Manufacturers Part Number"":""11NWS1"",""meta_description"":""10-32 Spot Weld Offset Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""10-32 Spot Weld Offset Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",279.95,USD,B423943,11NWS1,"10-32 Spot Weld Offset Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com","10-32 Spot Weld Offset Hole Tab Weld Nut Plain, Pkg of 1000. Usually ships in 1 day. Buy it and Save at Globalindustrial.com",11NWS1,,,1000,,Import,5/8 yd,Plain,10-32,,,,,,Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/m10-x-1-5-flange-nut-17-4mm-hex-22-2mm-flange-dia-12-7mm-height-stainless-steel-cn-510ss,M10 x 1.5 Hex Flange Nut - 17.4mm Hex - 22.2mm Flange Dia. - 12.7mm Height - Stainless Steel,,309.95,USD,"{""price_jsonld"":""12.25"",""currency_jsonld"":""USD"",""sku"":""B2264495"",""mpn"":""CN-510SS"",""brand"":""Morton Machine Works"",""Height"":""12.7 mm"",""Flange Diameter"":""22.2mm"",""Hex Size"":""17.4mm"",""Size"":""M10 x 1.5"",""Unit of Measurement"":""Metric"",""Country of Origin"":""Made In USA"",""Finish"":""Plain"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Description"":""Hex Flange Nut"",""Manufacturers Part Number"":""CN-510SS"",""Brand"":""Morton Machine Works"",""meta_description"":""M10 x 1.5 Hex Flange Nut - 17.4mm Hex - 22.2mm Flange Dia. - 12.7mm Height - Stainless Steel. Usually ships in2 days. Buy it and Save at Globalindustrial.com"",""og_description"":""M10 x 1.5 Hex Flange Nut - 17.4mm Hex - 22.2mm Flange Dia. - 12.7mm Height - Stainless Steel. Usually ships in2 days. Buy it and Save at Globalindustrial.com""}",12.25,USD,B2264495,CN-510SS,M10 x 1.5 Hex Flange Nut - 17.4mm Hex - 22.2mm Flange Dia. - 12.7mm Height - Stainless Steel. Usually ships in2 days. Buy it and Save at Globalindustrial.com,M10 x 1.5 Hex Flange Nut - 17.4mm Hex - 22.2mm Flange Dia. - 12.7mm Height - Stainless Steel. Usually ships in2 days. Buy it and Save at Globalindustrial.com,CN-510SS,Morton Machine Works,Stainless Steel,1,Hex Flange Nut,Made In USA,,Plain,M10 x 1.5,Metric,,,12.7 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.globalindustrial.com/p/5-16-18-hex-acorn-nut-5-8-hex-5-8-height-stainless-steel-an-0ss,"5/16-18 Hex Acorn Nut - 5/8"" Hex - 5/8"" Height - Stainless Steel - USA - AN-0SS",,23.50,USD,"{""price_jsonld"":""10.25"",""currency_jsonld"":""USD"",""sku"":""B2264473"",""mpn"":""AN-0SS"",""brand"":""Morton Machine Works"",""Height"":""5/8 in"",""Hex Size"":""5/8\"""",""Size"":""5/16-18"",""Unit of Measurement"":""Inch (Imperial)"",""Country of Origin"":""Made In USA"",""Finish"":""Plain"",""Material"":""Stainless Steel"",""Package Quantity"":""1"",""Description"":""Hex Acorn Nut"",""Manufacturers Part Number"":""AN-0SS"",""Brand"":""Morton Machine Works"",""meta_description"":""5/16-18 Hex Acorn Nut - 5/8&quot; Hex - 5/8&quot; Height - Stainless Steel - USA - AN-0SS. Usually ships in 1 day. Buy it and Save at Globalindustrial.com"",""og_description"":""5/16-18 Hex Acorn Nut - 5/8&quot; Hex - 5/8&quot; Height - Stainless Steel - USA - AN-0SS. Usually ships in 1 day. Buy it and Save at Globalindustrial.com""}",10.25,USD,B2264473,AN-0SS,5/16-18 Hex Acorn Nut - 5/8&quot; Hex - 5/8&quot; Height - Stainless Steel - USA - AN-0SS. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,5/16-18 Hex Acorn Nut - 5/8&quot; Hex - 5/8&quot; Height - Stainless Steel - USA - AN-0SS. Usually ships in 1 day. Buy it and Save at Globalindustrial.com,AN-0SS,Morton Machine Works,Stainless Steel,1,Hex Acorn Nut,Made In USA,,Plain,5/16-18,Inch (Imperial),,,5/8 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
